location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
20150125T0000,0.1750288,4.2550287,1.6437784,71.0,97.0,85.083336,0.2,87.333336,0.38016,2.6772869,6.9161463,4.4406543,283.6031,-0.78,5.92,1.1520833,0.55999756,2.869995,1.4066721,0.309,0.319,0.313625,0.16773796,2.0268612,0.9723198
20150126T0000,0.5650288,2.8850288,1.3941952,84.0,97.0,92.666664,8.1,100.0,0.1728,5.1725526,15.7424135,10.962945,211.12631,-0.52,4.53,0.81708336,0.64001465,1.8600159,1.1845919,0.312,0.319,0.31554163,0.18336344,1.0858884,0.45158663
20150127T0000,1.3950288,3.3750288,2.067529,81.0,97.0,93.166664,4.2999997,100.0,0.21312,6.66,8.80733,7.428886,255.2789,0.19,3.33,1.1958333,1.1600037,2.5,1.658755,0.317,0.333,0.32216665,0.18336344,1.3355651,0.45398274
20150128T0000,0.5650288,4.2050285,2.3471122,74.0,98.0,89.166664,2.5,96.875,0.6552,7.743951,23.61362,15.179429,216.65848,-1.03,5.64,1.6458331,0.8999939,2.4599915,1.6387583,0.318,0.329,0.3219167,0.11473036,1.9389553,0.742703
20150129T0000,1.7150288,5.565029,3.2866955,83.0,98.0,92.333336,11.199999,100.0,0.6768,14.058753,29.19846,21.076406,220.56108,0.27,5.49,2.0829165,1.2099915,4.330017,2.4133415,0.32,0.34,0.32733333,0.12475157,1.3955836,0.57203907
20150130T0000,0.52502877,2.7450287,1.5325289,79.0,97.0,91.791664,10.7,85.0,0.5112,13.439344,30.356745,23.470367,245.50577,-0.82,4.41,0.73,0.89001465,2.3200073,1.4608408,0.324,0.341,0.32916662,0.1853714,1.3367109,0.50972843
20150131T0000,-0.034971237,4.475029,2.0287788,70.0,95.0,91.458336,3.9999998,90.5,0.44064006,9.697106,24.423227,15.392673,227.09415,-2.91,6.3,1.2820834,0.8999939,3.25,1.7233391,0.321,0.335,0.32641664,0.27447557,2.277289,0.57247996
20150201T0000,-0.9549713,2.1250288,0.9416954,88.0,99.0,93.291664,5.6,95.291664,0.38303995,12.656103,27.440495,19.942411,245.3436,-3.48,2.23,-0.025833303,0.7799988,1.5,1.0870882,0.316,0.337,0.32449996,0.051291466,0.77104664,0.40182948
20150202T0000,0.6350288,1.9250288,1.1383623,87.0,97.0,92.875,4.7999997,100.0,0.24912,3.8142676,15.611131,9.571652,251.65347,-0.48,2.4,0.43666664,0.66000366,1.480011,0.95250577,0.315,0.341,0.327125,0.17310524,0.80736446,0.43095812
20150203T0000,-1.8849711,2.3550289,0.15044548,73.0,100.0,89.333336,0.0,87.125,0.45791999,2.8692157,9.278219,6.0867686,59.115044,-4.8,4.22,-0.4220834,0.20999146,0.9500122,0.8041789,0.319,0.35,0.32933334,0.0,1.7638884,0.63792807
20150204T0000,-3.8249714,0.5550288,-1.8737212,73.0,96.0,88.791664,0.0,85.666664,0.75744,9.653095,20.780907,15.186592,46.933914,-4.4,2.36,-1.8420831,0.16000366,0.9500122,0.5312576,0.326,0.35,0.33683333,0.17883205,1.5330615,0.57257986
20150205T0000,-2.2349713,-0.39497125,-1.4258046,83.0,94.0,90.25,0.5,100.0,1.2384001,20.469507,42.30647,33.425083,47.258194,-3.08,-0.13,-2.1266668,0.14001465,0.16000366,0.15042241,0.342,0.346,0.34362492,0.28123283,0.9014597,0.4898002
20150206T0000,-4.564971,0.4750288,-1.8774711,73.0,91.0,83.666664,0.0,89.208336,1.0799999,19.512775,42.53233,31.342194,58.558876,-6.71,1.73,-2.4350002,-0.47998047,0.14001465,-0.025824228,0.322,0.354,0.33662498,0.43887997,1.5386858,0.795311
20150207T0000,-7.064971,-0.004971266,-3.665388,67.0,97.0,85.583336,0.0,37.833332,0.59471995,2.3976,17.808996,11.119743,59.115044,-8.42,1.8,-4.0154166,-0.20999146,-0.1000061,-0.13208134,0.322,0.343,0.33249995,0.12569237,1.7550666,0.65153474
20150208T0000,-3.3349712,2.055029,-1.1112212,74.0,98.0,88.041664,0.1,59.333332,0.5256,1.5984001,15.780687,6.8407607,22.048828,-6.23,4.14,-1.7241668,-0.16000366,-0.05999756,-0.09291712,0.321,0.348,0.33383334,0.087418556,1.6300101,0.6743703
20150209T0000,-3.454971,4.215029,0.3221121,60.0,99.0,84.666664,0.0,64.625,0.50543994,0.0,7.2468634,3.5915945,221.9303,-6.3,5.87,-0.6433334,-0.25,0.14001465,-0.052079517,0.321,0.339,0.3275833,0.042536736,2.9851341,0.98082274
20150210T0000,-0.41497123,4.7450285,1.7600288,76.0,96.0,89.833336,0.0,96.833336,0.49248,3.1067312,8.697869,5.8114276,66.903175,-1.25,6.81,1.7487497,-0.19000244,1.6600037,0.60959244,0.313,0.345,0.32387498,0.21845293,1.7658167,0.6824317
20150211T0000,-1.3349712,7.5750284,2.532112,67.0,99.0,88.333336,0.0,53.125,0.40896,4.4097047,5.4919763,4.991032,135.0,-1.71,9.67,2.0275004,0.83999634,4.7700195,2.2912521,0.314,0.33,0.3196667,0.06670761,2.6863232,0.9049945
20150212T0000,-1.4549713,10.595029,4.1766953,59.0,100.0,85.083336,0.0,40.791668,0.68399996,2.8815567,6.675965,4.7192507,143.18439,-2.97,11.81,2.8395834,0.27999878,5.3000183,2.5462558,0.319,0.336,0.32137504,4.7683716e-07,4.7581677,1.4532433
20150213T0000,-1.4449713,11.435029,5.2037787,54.0,100.0,82.541664,0.0,85.833336,1.0670398,5.7507854,7.996438,7.0315704,154.46906,-2.38,12.57,4.460417,1.7400208,7.1700134,3.6262615,0.317,0.327,0.31908333,0.0,5.5100207,1.7984046
20150214T0000,4.5450287,10.375029,7.4158616,65.0,96.0,82.333336,0.1,100.0,0.75311995,0.5956885,8.80733,5.5693345,145.56674,2.99,10.28,6.1512504,3.2700195,6.9400024,5.0066705,0.313,0.324,0.31691664,0.3055811,4.0019717,1.8134645
20150215T0000,4.595029,13.335029,7.9612794,55.0,98.0,80.916664,0.0,87.666664,0.69839996,1.0983953,3.996,2.6818326,54.7949,-1.26,15.74,6.756668,3.8000183,9.720001,6.262091,0.312,0.32,0.31566665,0.15333223,6.269797,2.133477
20150216T0000,2.1650288,11.285029,5.603779,56.0,100.0,82.125,0.0,72.625,0.33552003,0.0,2.8692157,2.0432959,141.46407,-1.22,13.18,4.172917,2.3600159,7.4200134,3.912922,0.31,0.327,0.3165,0.0,5.3274007,1.7496462
20150217T0000,1.4550288,8.695029,3.8325288,61.0,100.0,85.375,0.0,50.208332,0.56592005,0.9605189,7.197732,4.5693984,15.901382,-2.74,11.28,2.6937501,1.5200195,4.9100037,2.7345912,0.313,0.333,0.31879172,4.7683716e-07,3.9777956,1.2401086
20150218T0000,-0.6649711,5.5050287,2.2954457,60.0,99.0,85.541664,0.0,50.833332,0.51552004,3.8788424,8.014169,6.1382794,69.1142,-4.0,8.44,1.1783332,1.1199951,2.600006,1.7333387,0.319,0.333,0.32183334,0.052403927,3.226521,1.0343503
20150219T0000,-1.1649711,8.205029,2.9716957,56.0,100.0,83.5,0.0,38.75,0.70559996,5.6637416,8.262696,6.8273187,185.84608,-2.01,10.58,1.9566668,0.42999268,4.2400208,2.2133434,0.318,0.331,0.322625,0.0,4.2948437,1.3969445
20150220T0000,-0.41497123,12.155029,4.462112,48.0,100.0,77.5,0.0,1.4541668,1.2153599,6.744709,13.700836,9.107703,175.51984,-2.58,12.68,2.82875,1.4400024,7.1799927,3.6795895,0.314,0.325,0.3191667,0.0,6.6999054,2.3252606
20150221T0000,-0.63497114,4.8750286,2.2891953,76.0,97.0,90.25,5.7,100.0,0.19440001,2.8318708,12.257295,7.376264,196.71922,-0.97,3.49,1.3566666,1.2900085,3.1400146,1.7087568,0.314,0.339,0.32504168,0.20185661,1.8767781,0.65312713
20150222T0000,1.1550288,6.2050285,3.845445,67.0,97.0,83.208336,0.0,77.583336,0.43632004,0.5328,7.7256002,3.63318,255.4111,-2.29,8.19,3.0466664,1.3800049,5.880005,3.3079262,0.317,0.327,0.32229167,0.19626999,2.8332915,1.3007432
20150223T0000,0.1750288,7.1650286,3.5304458,76.0,100.0,90.916664,2.8000002,96.5,0.53279996,8.528962,21.206846,14.984769,206.2903,-2.03,9.38,2.6954165,0.83999634,3.7400208,2.2075055,0.315,0.354,0.32533333,-4.7683716e-07,1.764544,0.65311784
20150224T0000,3.5350287,6.105029,4.625862,67.0,97.0,84.458336,0.4,89.0,0.7804801,8.275568,22.21367,15.224781,248.86905,2.08,6.73,3.7370834,2.4700012,4.779999,3.4412549,0.317,0.325,0.32112503,0.21822691,2.735826,1.2366303
20150225T0000,2.535029,7.3250284,4.562946,60.0,96.0,78.541664,0.70000005,63.5,1.0080003,2.5272923,14.020842,6.016808,225.17206,-1.71,10.26,3.8479166,2.1700134,5.8000183,3.421674,0.315,0.323,0.319875,0.26914263,3.7125168,1.7613825
20150226T0000,-0.3149712,9.035028,4.592529,51.0,92.0,73.583336,0.0,65.458336,1.1908798,4.802594,7.1730394,5.6109834,163.95865,-2.27,11.83,4.19875,2.2600098,5.8900146,3.5208435,0.313,0.319,0.31612495,0.43722773,5.1083193,2.31513
20150227T0000,1.9350288,4.7850285,3.4558623,84.0,96.0,91.583336,12.999999,100.0,0.32112,4.075136,12.8093815,8.350594,246.17146,1.38,6.32,2.9916668,2.3399963,4.0200195,3.1183395,0.316,0.34,0.33241665,0.26244926,1.2336206,0.6090022
20150228T0000,1.3350288,8.525029,3.6716955,56.0,99.0,79.916664,0.0,67.041664,0.65376,0.84243083,6.992683,3.992469,188.1301,-1.42,12.29,3.0687501,1.4700012,5.619995,3.3337543,0.316,0.331,0.32129166,0.06328583,4.435785,1.5923127
20150301T0000,1.9250288,7.515029,5.6108623,86.0,95.0,90.25,3.3999999,98.958336,0.54288,7.430602,19.182648,12.786567,200.20947,0.8,6.4,4.2025,1.9200134,5.01001,3.3458405,0.315,0.331,0.323125,0.4523096,1.0735393,0.8013611
20150302T0000,4.365029,8.695029,6.9133625,78.0,95.0,86.0,8.2,97.5,1.8403198,18.103443,39.03101,27.521101,257.00537,2.6,8.07,5.4137497,3.7600098,6.720001,5.302504,0.32,0.337,0.32929167,0.445446,2.2438846,1.2598639
20150303T0000,0.18502879,9.985029,5.5533624,57.0,97.0,78.541664,0.4,65.083336,1.71216,7.947476,23.723066,15.102494,236.62823,-2.07,11.77,4.7445836,2.4100037,7.4100037,4.3745894,0.315,0.324,0.31824997,0.16736937,4.7886395,2.029717
20150304T0000,2.3750288,5.775029,4.3808627,62.0,96.0,78.916664,3.8999996,67.625,1.4155202,4.9121733,17.316,11.399399,288.67593,1.63,8.31,3.602916,2.730011,4.9599915,3.9075062,0.318,0.333,0.32212505,0.32630253,3.139309,1.6066211
20150305T0000,0.27502882,6.0850286,3.082945,54.0,98.0,76.125,0.0,38.625,0.93887997,0.79920006,11.724627,5.872614,349.09073,-3.38,8.79,2.1808333,1.4200134,5.830017,3.402509,0.31,0.318,0.3140834,0.12012768,3.916449,1.7859143
20150306T0000,-0.06497121,8.765029,4.062529,57.0,89.0,74.0,0.0,13.833333,1.1534401,2.742756,5.394189,4.302858,136.69894,-2.03,12.06,2.9904172,2.5100098,6.610016,4.0975075,0.309,0.316,0.31266665,0.6025176,4.4068336,2.1244555
20150307T0000,-0.38497126,13.225029,6.359612,47.0,91.0,70.125,0.0,23.520834,1.3896,2.7167575,5.328,4.0501285,125.09944,-2.76,15.28,4.44625,2.5,9.26001,4.8683395,0.308,0.314,0.31054172,0.4857645,7.2251606,3.1628726
20150308T0000,2.6250288,15.715029,9.557945,49.0,93.0,70.333336,0.0,30.4125,1.5623999,0.5328,5.089565,3.473093,103.207924,-1.52,17.68,6.8729153,3.350006,11.220001,6.0291734,0.306,0.309,0.30708334,0.46964884,8.301998,3.8940496
20150309T0000,4.0250287,15.765029,10.360028,50.0,100.0,75.083336,0.0,59.724995,1.5854402,0.79920006,6.579594,3.9918108,95.65149,-0.08,18.26,8.668749,3.0700073,12.429993,7.476256,0.305,0.307,0.306375,0.0,8.165609,3.4045696
20150310T0000,3.9750288,14.385029,9.675446,57.0,100.0,79.875,0.0,80.208336,1.3075202,1.4346079,5.694981,4.715876,356.42368,0.27,17.15,8.876668,3.580017,11.220001,7.4150033,0.304,0.308,0.30654168,0.0,6.4191437,2.6303775
20150311T0000,3.9750288,9.445029,8.287112,76.0,96.0,86.791664,0.1,93.208336,0.64800006,4.802594,8.855547,6.872083,51.94597,-0.56,11.13,7.518751,5.0400085,8.589996,7.54917,0.307,0.311,0.30833337,0.40104675,2.5277853,1.2983317
20150312T0000,0.08502877,10.605029,4.555446,45.0,97.0,76.208336,0.0,39.458332,1.38672,5.3876066,20.304155,10.359287,75.49251,-2.2,14.14,4.3266664,2.630005,6.8099976,4.437922,0.304,0.31,0.3062916,0.16614437,5.9186964,2.2897906
20150313T0000,-0.6849711,10.965029,5.121695,50.0,96.0,75.5,0.0,61.987503,1.1232002,4.13564,8.150272,5.9490266,87.26849,-1.38,15.57,5.663334,1.6900024,8.369995,4.4741707,0.303,0.309,0.30491665,0.22447205,5.7171025,2.4482443
20150314T0000,-0.18497121,10.7050295,4.3791957,53.0,97.0,79.791664,0.0,30.791666,1.3449599,5.485512,13.94471,8.621114,54.322,-1.82,13.91,4.132917,2.1400146,7.9400024,4.4720902,0.301,0.307,0.3037916,0.16675568,5.4950743,1.9352622
20150315T0000,0.40502882,11.925029,5.8046126,55.0,98.0,79.416664,0.0,64.558334,1.16352,4.13564,11.869009,6.4266434,74.561264,0.08,16.38,6.184583,1.8600159,8.5,4.590422,0.301,0.306,0.30275002,0.15160465,5.709744,2.159843
20150316T0000,2.1750288,15.015029,9.233779,48.0,96.0,71.583336,0.0,62.416668,1.78704,2.1967907,5.2744513,3.779258,116.05349,1.82,18.31,8.8225,3.0299988,12.450012,7.439173,0.3,0.303,0.3019167,0.2769766,8.08856,3.7248137
20150317T0000,2.9950287,17.115028,11.001695,49.0,100.0,71.833336,0.0,36.041668,1.8302402,1.0983953,4.161301,2.6613665,114.829346,-0.42,19.96,8.8133335,3.0400085,13.640015,7.9925065,0.3,0.303,0.30150005,0.0,9.085376,4.112873
20150318T0000,3.575029,17.765028,11.225446,52.0,100.0,75.625,0.0,19.916666,1.9180799,0.753493,8.062727,4.9608946,11.43367,0.52,20.75,9.582917,3.5299988,14.380005,8.606256,0.299,0.303,0.30137506,0.0,8.913511,3.705117
20150319T0000,7.1650286,14.825029,11.258779,65.0,99.0,83.041664,0.0,72.75,1.4832,0.753493,9.112282,4.5686746,32.824493,2.24,19.14,10.737916,5.029999,12.920013,9.063756,0.3,0.304,0.30216667,0.09528351,5.3597307,2.3384998
20150320T0000,6.4150286,16.24503,10.937112,48.0,98.0,76.041664,0.0,38.154167,1.94256,2.2761226,9.697107,5.0829873,79.46991,1.65,18.89,10.041666,6.369995,13.110016,9.630004,0.299,0.303,0.30133334,0.20468903,8.759734,3.378563
20150321T0000,5.6950293,13.745029,9.119195,55.0,98.0,77.708336,0.0,91.958336,1.22832,3.554219,16.441435,9.0444975,290.6636,0.88,14.46,7.731668,4.3200073,10.890015,7.4954247,0.3,0.303,0.3014167,0.16569233,6.2405515,2.6703103
20150322T0000,3.825029,10.9550295,6.7454457,60.0,99.0,81.666664,0.3,61.166668,1.53072,3.554219,29.285828,16.896503,61.157837,-0.66,10.82,5.5375,4.1799927,8.050018,6.035839,0.299,0.305,0.30170837,0.07258701,4.756013,1.8524803
20150323T0000,4.0850286,14.005029,8.747529,55.0,95.0,75.875,0.0,42.083332,1.67328,0.5956885,4.6600966,3.0470412,174.14398,0.89,17.94,8.075001,3.730011,11.649994,6.863758,0.296,0.302,0.29891667,0.3697114,6.55245,2.9413254
20150324T0000,2.0150287,15.505029,9.731279,52.0,99.0,73.333336,0.0,56.233334,1.6992002,2.7812977,5.897015,4.8598876,155.9275,-1.16,18.93,8.5808325,3.080017,12.0,7.2983384,0.296,0.302,0.2997084,0.07388973,7.54741,3.6036327
20150325T0000,6.485029,13.115029,9.12753,69.0,95.0,85.416664,5.1,100.0,0.90864,2.0806506,13.271961,8.070832,287.04623,5.18,15.12,8.488335,6.6600037,10.230011,8.136676,0.298,0.326,0.3052083,0.4377575,4.2568836,1.6679888
20150326T0000,4.7750287,9.775029,6.9016953,62.0,95.0,79.0,2.9999998,96.333336,1.63872,6.5308766,17.711092,10.759831,259.35434,3.59,12.28,6.8741665,4.980011,9.209991,6.938339,0.304,0.327,0.31266662,0.4295864,4.1437173,2.02789
20150327T0000,3.5950289,9.485029,6.482529,59.0,95.0,76.333336,1.1,47.958332,1.5220802,5.2542295,22.380772,13.929836,262.2624,2.41,10.71,5.902084,4.149994,8.339996,6.1895905,0.302,0.311,0.3055,0.37553215,4.4134808,2.2306802
20150328T0000,2.1750288,14.155029,8.456695,50.0,95.0,78.0,2.4,60.0,1.9425598,4.5600333,16.721775,9.317688,222.02559,-2.0,16.69,8.263751,4.6799927,9.350006,6.895424,0.298,0.311,0.303125,0.5016527,6.9892797,2.5339167
20150329T0000,7.895029,11.415029,9.387945,78.0,94.0,89.0,7.5000005,100.0,1.5652801,12.257295,29.607576,21.727678,230.99048,6.28,11.49,8.083751,6.779999,9.070007,7.837504,0.305,0.33,0.31091666,0.58244324,2.6978483,1.2150515
20150330T0000,7.2450285,10.485029,8.826278,70.0,94.0,83.958336,14.4,98.541664,2.2968001,16.77474,30.142075,22.949097,261.57837,5.29,9.86,7.5370827,6.51001,8.480011,7.6925073,0.322,0.344,0.3338333,0.62125015,3.0202541,1.6372138
20150331T0000,5.8250284,10.715029,8.416696,81.0,93.0,86.166664,4.7999997,85.5,2.18016,17.52985,37.829735,28.517057,248.07718,3.23,9.64,6.7625003,5.980011,8.740021,7.142924,0.318,0.331,0.32258332,0.6674442,1.9748526,1.3870692
20150401T0000,3.2450287,5.7850285,4.492112,75.0,92.0,82.416664,7.0000005,88.458336,2.4076803,17.395739,30.895512,23.857119,262.77832,1.09,5.38,3.1174996,3.4200134,5.730011,4.535006,0.316,0.329,0.32275,0.5696206,2.0336661,1.3549376
