variable,Temperature,Temperature,Temperature,Relative Humidity,Relative Humidity,Relative Humidity,Precipitation Total,Cloud Cover Total,Evapotranspiration,Wind Speed,Wind Speed,Wind Speed,Wind Direction Dominant,Temperature,Temperature,Temperature,Soil Temperature,Soil Temperature,Soil Temperature,Soil Moisture,Soil Moisture,Soil Moisture,Vapor Pressure Deficit,Vapor Pressure Deficit,Vapor Pressure Deficit
unit,°C,°C,°C,%,%,%,mm,%,mm,km/h,km/h,km/h,°,°C,°C,°C,°C,°C,°C,fraction,fraction,fraction,hPa,hPa,hPa
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,2 m,2 m,2 m,sfc,sfc,sfc,10 m,10 m,10 m,10 m,sfc,sfc,sfc,0-10 cm down,0-10 cm down,0-10 cm down,0-10 cm down,0-10 cm down,0-10 cm down,2 m,2 m,2 m
resolution,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Summation,Mean,Summation,Minimum,Maximum,Mean,None,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Minimum,Maximum,Mean
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Precipitation Total,Basel Cloud Cover Total,Basel Evapotranspiration,Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Direction Dominant [10 m],Basel Temperature,Basel Temperature,Basel Temperature,Basel Soil Temperature [0-10 cm down],Basel Soil Temperature [0-10 cm down],Basel Soil Temperature [0-10 cm down],Basel Soil Moisture [0-10 cm down],Basel Soil Moisture [0-10 cm down],Basel Soil Moisture [0-10 cm down],Basel Vapor Pressure Deficit [2 m],Basel Vapor Pressure Deficit [2 m],Basel Vapor Pressure Deficit [2 m]
19960112T0000,5.525029,12.105029,7.7650275,74.0,100.0,92.208336,0.0,96.791664,0.52992004,0.84243083,4.4337797,3.3930075,92.662994,1.67,13.06,6.3749995,3.9599915,8.880005,5.5091705,0.319,0.331,0.3240417,0.0,3.3388119,0.90900207
19960113T0000,3.7750287,12.235029,6.7908616,72.0,100.0,91.083336,0.0,93.416664,0.37152,1.7870656,5.1725526,3.5588496,122.31572,0.86,13.06,5.663334,3.4100037,8.75,5.090842,0.32,0.327,0.32370833,0.0,3.4962358,0.9645309
19960114T0000,1.9650288,9.765029,4.687529,72.0,100.0,90.458336,0.0,69.424995,0.27648,1.6848617,6.66,4.662514,131.58777,-0.64,10.92,3.7175004,2.2000122,7.2700195,3.772091,0.317,0.326,0.32112497,0.0,3.0719934,0.869459
19960115T0000,0.5950288,10.165029,4.485862,69.0,100.0,89.375,0.0,55.141666,0.40464,2.1312,6.0397053,3.6809633,115.2631,-1.3,10.82,3.0083334,1.0700073,6.869995,3.1816738,0.317,0.323,0.31999996,0.0,3.3643756,0.9740004
19960116T0000,0.4950288,7.9050283,3.2279453,71.0,100.0,89.416664,0.0,73.25,0.27936,2.6237357,4.4097047,3.4540968,107.48538,-3.14,9.41,2.2587502,1.2700195,5.7700195,2.8204231,0.313,0.324,0.3166667,0.0,2.7366343,0.8573473
19960117T0000,-2.2149713,6.715029,1.3137788,69.0,100.0,88.791664,0.0,82.166664,0.37296003,3.7862556,6.2191706,4.9600625,139.7252,-3.36,7.56,0.5549999,1.2799988,3.0500183,1.6612562,0.321,0.325,0.32241663,4.7683716e-07,2.6671014,0.8278024
19960118T0000,-2.8249714,7.9450293,1.2266955,65.0,100.0,88.416664,0.0,30.887499,0.4752,2.8318708,6.2419515,4.781838,144.97513,-4.73,7.66,-0.5354167,1.2900085,1.980011,1.6204249,0.321,0.33,0.32479164,0.0,3.280077,0.8882653
19960119T0000,-2.0749712,7.1650286,1.4875289,65.0,100.0,85.75,0.0,38.791668,0.43056,1.5984001,5.848678,3.5712738,126.287384,-5.08,7.25,-0.72208333,1.2099915,1.6400146,1.4737587,0.321,0.334,0.32583338,0.0,3.12085,1.0587043
19960120T0000,-3.8149712,4.475029,-0.6395546,64.0,99.0,87.625,0.0,63.7375,0.42192,4.652476,6.823169,5.771006,118.00086,-4.55,5.37,-1.4704165,0.1499939,1.6000061,0.907088,0.32,0.333,0.32537502,0.046313763,2.6336694,0.79057264
19960121T0000,-2.5049713,6.595029,1.0671122,70.0,100.0,90.791664,0.0,73.0,0.50255996,4.7952,6.911014,6.2912087,112.99449,-4.25,6.62,-0.2737502,0.14001465,2.0899963,0.61042404,0.318,0.332,0.32412496,0.0,2.4697256,0.6694784
19960122T0000,-2.5449712,5.685029,0.7175288,69.0,100.0,88.625,0.0,60.554165,0.54,5.8608,7.197732,6.55226,101.599594,-4.26,6.79,-0.11750007,1.4500122,1.9900208,1.6900152,0.318,0.325,0.32137498,0.0,2.4836354,0.79953307
19960123T0000,-0.8349712,7.6250286,3.567529,71.0,99.0,88.5,0.0,91.875,0.6091199,3.2189233,7.038205,5.4018073,114.02259,-3.35,8.04,2.3695834,0.47000122,3.149994,1.3812574,0.318,0.328,0.32308337,0.051749706,2.7480001,0.91889447
19960124T0000,3.7250288,10.055029,5.8487797,75.0,100.0,92.583336,1.1,70.745834,0.58032006,3.4734309,8.2066765,4.8796725,69.39031,1.93,11.96,4.9275002,2.25,7.8399963,4.0520883,0.316,0.334,0.3225,-4.7683716e-07,2.7973309,0.7600667
19960125T0000,1.9450288,8.675029,4.135862,66.0,97.0,89.583336,0.3,98.541664,0.27216,2.1477854,5.117377,3.3804638,106.1892,1.05,11.09,3.572917,1.4599915,6.0700073,3.0237567,0.32,0.328,0.3237917,0.20684195,3.463066,0.88068485
19960126T0000,-0.48497117,9.345029,4.268362,66.0,100.0,89.583336,0.0,74.416664,0.6983999,4.9121733,6.791894,5.96079,144.24611,-2.61,10.51,3.1770833,0.9700012,5.8399963,2.490841,0.316,0.328,0.32041666,-4.7683716e-07,3.576138,0.9614372
19960127T0000,2.0250287,9.925029,4.8325286,71.0,100.0,88.958336,0.1,62.833332,0.54288,3.207881,5.466071,4.5957217,101.912384,-1.44,11.84,3.8054168,1.5200195,7.3399963,3.5525043,0.317,0.327,0.32129166,0.0,3.1838722,1.0420772
19960128T0000,-1.7449713,3.8650289,1.2112784,81.0,97.0,91.75,0.0,100.0,0.24768,5.3545737,9.508652,7.3372555,84.15952,-1.86,6.18,1.39875,0.8800049,3.350006,1.6979231,0.315,0.327,0.31925002,0.16761494,1.3830819,0.5321669
19960129T0000,-2.914971,3.3650289,-0.38122118,69.0,100.0,88.166664,0.0,50.291668,0.36432,5.619714,7.0078893,6.2102456,85.57765,-3.91,5.94,-0.5704166,1.25,2.2000122,1.6350085,0.32,0.327,0.32325003,0.0,2.1728544,0.71860975
19960130T0000,-2.724971,3.7550287,-0.2887213,71.0,97.0,88.916664,0.0,67.458336,0.42048,5.089565,10.210455,7.066784,85.08537,-3.79,6.21,-0.09416672,1.0299988,2.2000122,1.5283457,0.321,0.338,0.32974997,0.14520693,2.0945435,0.68801737
19960131T0000,-4.7549715,1.9850287,-2.2028878,66.0,99.0,86.75,0.0,49.083332,0.42336,5.394189,8.80733,7.011369,93.507286,-6.34,4.78,-2.0404167,0.79000854,1.6100159,1.1966757,0.321,0.329,0.32454163,0.03876853,2.1626344,0.7232661
19960201T0000,-4.8449717,5.6650286,0.34877893,62.0,95.0,82.833336,0.0,29.5,0.5256,1.7057923,5.4919763,4.02771,130.70416,-6.18,6.21,-1.12,-0.38998413,1.480011,0.36209616,0.323,0.344,0.332,0.19148445,3.0479732,1.1634554
19960202T0000,1.5650288,9.005029,4.9871125,68.0,100.0,86.458336,1.8999999,99.666664,0.49392,0.9605189,4.212154,2.5842922,56.534615,-0.77,9.16,3.5700006,0.5,5.630005,2.616253,0.316,0.333,0.32216665,0.0,3.3337708,1.2227509
19960203T0000,1.2650288,5.985029,4.4004455,73.0,100.0,89.166664,1.7000002,69.291664,0.52272004,2.9304,10.126704,5.445605,293.9803,-0.4,6.87,3.3312492,1.1900024,5.1700134,3.2112553,0.321,0.332,0.326875,-4.7683716e-07,2.2289987,0.8264261
19960204T0000,-2.3149712,1.1450288,-0.048721135,77.0,96.0,88.75,0.2,100.0,0.42480004,4.6600966,10.738927,7.9383073,33.356552,-2.78,2.76,-0.15083337,0.64001465,1.480011,0.8691699,0.315,0.328,0.31979164,0.21701097,1.3764458,0.6310229
19960205T0000,-5.034971,-1.1249712,-2.6808045,72.0,92.0,85.666664,0.0,100.0,0.81216,8.787163,11.467584,9.720327,70.41469,-5.21,1.84,-2.1470833,-0.13000488,0.83999634,0.518336,0.322,0.333,0.32675004,0.35231924,1.4139707,0.6678453
19960206T0000,-7.104971,0.06502879,-3.5658054,69.0,94.0,86.5,0.0,77.566666,0.59040004,5.619714,10.538806,7.7828197,107.994415,-6.61,2.31,-3.2825003,-0.72998047,-0.13000488,-0.2833252,0.327,0.343,0.33204165,0.19281769,1.6805975,0.6278845
19960207T0000,-1.9349711,1.5450288,0.06752881,72.0,96.0,86.666664,2.0,90.416664,0.73008,5.0052013,17.395739,10.615196,202.17577,-5.85,2.21,-0.6783333,-0.72998047,0.54000854,-0.20457204,0.325,0.345,0.33183333,0.19813108,1.7251148,0.7664585
19960208T0000,-0.8249712,1.9250288,0.39836213,87.0,97.0,93.125,6.1,100.0,0.25344002,3.6234317,25.140596,12.415858,286.1645,-2.05,2.85,-0.19291663,-0.7200012,0.54000854,0.17750041,0.32,0.348,0.32887498,0.1659007,0.8233094,0.39808503
19960209T0000,-3.5749714,0.7450288,-1.1712214,74.0,100.0,88.666664,0.0,59.545834,0.42191994,4.075136,12.265977,6.760233,184.0025,-8.41,1.63,-2.2866666,-0.7200012,-0.05999756,-0.49083328,0.316,0.348,0.327625,0.0,1.5024381,0.60021853
19960210T0000,-1.4249711,5.0450287,1.799612,82.0,100.0,92.125,0.0,72.25,0.51983994,6.354631,12.756638,9.482829,185.74274,-2.81,4.88,0.44125006,-0.47000122,1.4900208,0.28708777,0.32,0.354,0.3323333,4.7683716e-07,1.3888083,0.5317443
19960211T0000,1.7450287,6.1250286,3.420029,75.0,100.0,91.75,0.5,91.416664,0.73728,9.045838,30.748146,16.72068,215.76695,-0.07,6.15,2.2025003,0.51000977,3.4599915,1.4058355,0.325,0.343,0.33108333,0.0,2.1344666,0.64199233
19960212T0000,-1.2249713,5.135029,2.897112,75.0,100.0,91.041664,6.7000003,92.666664,1.1822399,12.990926,43.13048,24.164442,198.97594,-1.83,3.61,1.2466666,0.54000854,1.9599915,1.020841,0.325,0.368,0.33683336,0.0,1.960506,0.6630971
19960213T0000,1.2550287,2.3850288,1.6521121,96.0,98.0,96.875,15.700001,100.0,0.03744,12.395474,45.82157,33.279606,253.96198,-0.17,0.8,0.39541665,0.49002075,0.8699951,0.6479225,0.34,0.359,0.34741664,0.12277603,0.25004625,0.19403096
19960214T0000,-0.8349712,2.055029,0.53086215,77.0,96.0,90.291664,1.9000003,100.0,0.42911997,7.2468624,14.1618595,10.124351,332.7188,-1.72,4.93,0.4608334,0.42001343,1.8699951,0.80250424,0.331,0.352,0.34070835,0.21749067,1.4682546,0.57262397
19960215T0000,-2.2149713,1.0650288,-0.7287213,72.0,95.0,87.666664,0.0,99.666664,0.57024,1.4346079,10.971024,6.9777393,32.083496,-2.94,4.79,-0.36708343,0.29000854,0.8699951,0.6650009,0.33,0.35,0.33833328,0.24273396,1.6659393,0.6723171
19960216T0000,-1.2149713,1.3650287,0.32836214,78.0,96.0,90.25,1.7000002,100.0,0.52848,5.394189,14.336182,11.377742,224.20538,-2.0,2.14,-0.22208333,0.11001587,0.29000854,0.24167888,0.326,0.348,0.33725,0.23868656,1.3099089,0.5584557
19960217T0000,1.4350288,3.4450288,2.2296124,93.0,98.0,96.583336,4.5,100.0,0.15552002,14.939793,39.091873,27.37239,260.44168,0.04,1.96,0.62291664,0.17001343,1.5899963,0.6066742,0.339,0.358,0.3457917,0.12484169,0.49451637,0.22332627
19960218T0000,1.6350288,6.305029,3.363362,70.0,98.0,89.791664,10.900002,100.0,1.15056,12.455446,40.134552,25.879541,227.5591,0.28,7.12,2.2783332,0.8500061,4.200012,1.8520902,0.332,0.37,0.34325,0.12403011,2.5506325,0.7918196
19960219T0000,-1.7549713,3.565029,1.9266955,87.0,98.0,94.458336,6.8,100.0,0.23616001,7.2468634,26.561296,18.31996,234.16235,-3.42,3.6,0.82124996,0.58999634,1.8099976,0.995842,0.341,0.361,0.34979165,0.12611389,0.9262953,0.35596398
19960220T0000,-2.784971,2.9450288,-0.22330457,60.0,97.0,82.333336,2.4,96.083336,0.87696,0.84243083,21.635878,10.5388155,302.84506,-4.6,5.17,-0.22625005,0.7200012,1.4299927,0.970843,0.334,0.347,0.33716664,0.16492796,2.6582747,1.0358361
19960221T0000,-4.314971,0.005028844,-2.5158045,73.0,97.0,87.625,3.1999998,100.0,0.86688,8.5248,20.248152,15.721589,25.980972,-4.6,1.57,-2.125,0.05999756,0.74002075,0.511673,0.325,0.343,0.33183333,0.16061354,1.3049121,0.56177276
19960222T0000,-5.1249714,-1.9449713,-3.764138,69.0,89.0,81.375,0.2,92.291664,1.0353601,6.2419515,18.69551,11.216419,286.9828,-5.43,0.93,-3.1316671,-0.070007324,0.05999756,0.01666387,0.33,0.339,0.333625,0.43533278,1.4738293,0.79388905
19960223T0000,-5.1249714,0.9850288,-2.5108047,66.0,98.0,79.708336,0.2,88.083336,0.7574399,3.3379824,8.528961,6.866596,187.21056,-5.9,4.62,-2.1191666,-0.07998657,0.9500122,0.18125534,0.333,0.353,0.34008333,0.08055043,1.9083343,0.96581984
19960224T0000,-4.8049707,5.225029,0.077945404,61.0,100.0,85.083336,0.2,48.291668,0.99936,6.791894,14.181891,10.172826,179.00996,-6.04,7.35,-0.040000252,0.5,1.9100037,0.905838,0.334,0.352,0.34354165,0.0,3.1259909,1.0088646
19960225T0000,-1.5849712,12.045029,4.818362,56.0,99.0,83.916664,0.0,45.129166,1.6315199,8.288423,17.05168,11.159312,171.35568,-3.16,12.12,3.41375,0.99002075,6.700012,2.7066765,0.324,0.342,0.32962495,0.07521343,5.5383215,1.7001944
19960226T0000,-1.2249713,13.045029,5.3900285,51.0,100.0,79.625,0.0,39.65,1.1952001,2.8692157,8.495612,6.222029,137.41333,-2.21,14.59,3.9974997,1.480011,8.110016,3.590842,0.322,0.342,0.327875,0.0,6.6577907,2.2650802
19960227T0000,-0.1949712,13.195029,6.904613,47.0,100.0,73.625,0.0,81.208336,1.1707201,0.5328,7.348971,3.6919835,112.4706,-1.73,15.4,5.86125,1.6199951,8.76001,4.530004,0.322,0.339,0.3293333,0.0,7.2586913,3.068114
19960228T0000,4.4850287,12.375029,8.718362,56.0,100.0,80.375,0.0,66.708336,1.16352,0.5328,10.484796,4.710916,38.91298,1.8,16.62,7.6575,3.580017,10.730011,6.5654235,0.323,0.338,0.3305833,0.0,5.745125,2.2840626
19960229T0000,2.3650289,7.805029,4.3891954,65.0,96.0,86.291664,0.0,79.5,0.5184,0.9605189,10.715772,5.801946,50.623306,-0.95,11.46,3.8762503,2.3200073,7.3000183,4.1783395,0.325,0.337,0.33054164,0.26188183,3.358015,1.1328495
19960301T0000,0.77502877,5.265029,3.0571125,65.0,96.0,82.958336,1.4000001,99.333336,0.62064004,2.742756,13.628123,7.0803127,327.08844,-0.44,9.17,3.0449994,1.1100159,4.6900024,2.6441739,0.323,0.336,0.32724997,0.27499962,2.3141441,1.1728767
19960302T0000,-1.2649713,3.815029,1.1158621,50.0,96.0,73.208336,0.8,41.083332,0.9302399,1.0656,14.020842,7.5769534,41.99472,-3.28,7.55,0.8941667,0.5800171,4.0500183,2.1879299,0.324,0.333,0.3280416,0.20838022,3.6267514,1.6957941
19960303T0000,-2.8849714,5.7050285,1.009612,42.0,89.0,64.708336,0.0,36.791668,1.0224,1.7057923,15.561044,7.335837,69.91501,-4.41,9.32,1.2804168,0.69000244,4.0500183,1.8075052,0.328,0.341,0.33604166,0.48846793,4.6426144,2.3114989
