location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
20100124T0000,0.3150288,6.0850286,3.7279453,74.0,99.0,91.166664,1.5000001,100.0,0.39167997,3.1067312,5.4919763,4.3280606,195.87741,-1.33,5.68,2.345833,0.36001587,3.4100037,1.7012609,0.325,0.348,0.33658338,0.07596302,2.1982083,0.6779151
20100125T0000,1.2050288,5.8250284,3.387946,74.0,99.0,90.791664,2.8,100.0,0.32256,2.6237357,6.7077804,4.8244214,318.67914,0.38,8.78,3.0491667,1.4500122,4.5599976,2.6225052,0.341,0.355,0.34604168,0.07521343,2.1737146,0.6718624
20100126T0000,-2.994971,1.0950288,-0.5158046,75.0,95.0,88.166664,0.3,100.0,0.59472007,5.433515,20.917065,13.143321,36.215973,-3.46,3.83,-0.37083337,0.8500061,1.5,1.1816813,0.328,0.348,0.33704165,0.27487993,1.4659095,0.64312685
20100127T0000,-5.404971,1.1650288,-2.3683045,62.0,90.0,81.375,0.0,100.0,0.7631999,2.1312,17.600554,9.979307,55.077324,-4.95,3.73,-1.8120834,-0.17999268,1.3900146,0.5637576,0.333,0.349,0.33883333,0.39726782,2.2175138,0.9201401
20100128T0000,-1.7149713,0.025028825,-0.96080464,80.0,95.0,89.541664,4.5999994,98.958336,0.7214401,12.222506,25.642298,17.88856,238.72086,-3.06,0.58,-1.6362499,-1.9100037,-0.07998657,-0.64166385,0.329,0.34,0.3349583,0.26008987,1.0660338,0.54015154
20100129T0000,-0.24497116,2.2150288,0.8591955,89.0,97.0,93.791664,7.3999996,100.0,0.288,13.783465,25.875105,17.862173,217.60243,-1.54,1.65,-0.15416665,-0.9299927,0.64001465,-0.113324486,0.324,0.353,0.33670834,0.1629982,0.71139956,0.37194976
20100130T0000,-1.8149712,1.1150289,-0.8049712,77.0,96.0,89.333336,3.0999997,97.083336,0.92447996,7.670285,30.000475,20.235985,271.85077,-2.87,0.54,-1.6141666,-0.2999878,0.51000977,0.15958405,0.327,0.349,0.336125,0.23046923,1.2579575,0.555576
20100131T0000,-4.7449713,-0.15497124,-1.6199713,83.0,94.0,89.041664,0.90000004,76.541664,0.66239995,7.108438,15.088684,10.068685,233.06403,-9.52,0.89,-2.1712499,-0.70999146,-0.08999634,-0.21499252,0.319,0.348,0.33091667,0.2313683,0.92501783,0.5427124
20100201T0000,-10.844971,0.16502881,-3.9037206,72.0,95.0,89.583336,2.5,61.583332,0.50976,9.885558,27.763174,19.063429,227.64919,-12.08,0.7,-4.816667,-1.1199951,-0.19998169,-0.45207468,0.329,0.35,0.3385,0.16849113,1.5001726,0.44598266
20100202T0000,-5.5449715,1.6750288,-0.22413789,83.0,96.0,91.416664,0.5,96.416664,0.52703995,12.789975,27.640203,20.036016,215.98648,-8.11,0.92,-1.4583336,-0.8200073,0.08001709,-0.34124503,0.335,0.361,0.34454167,0.2316513,1.0195966,0.47352433
20100203T0000,0.3150288,2.9750288,1.7304454,96.0,100.0,97.75,10.2,97.333336,0.02448,8.014169,26.265743,17.105066,221.63672,-0.77,1.29,0.22125001,0.010009766,0.6499939,0.2733434,0.327,0.367,0.34541667,-4.7683716e-07,0.26491737,0.13990057
20100204T0000,-4.154971,5.325029,0.7529455,76.0,100.0,92.166664,0.0,86.9125,0.41904,5.619714,8.102239,7.1531405,135.88725,-4.46,4.98,-0.040416628,0.39001465,2.0400085,1.0195872,0.33,0.364,0.34337497,0.0,1.6417365,0.5143574
20100205T0000,2.0150287,4.765029,3.380029,88.0,100.0,96.375,8.0,100.0,0.14832,5.0615997,13.35193,8.511019,193.90193,-0.39,4.85,2.0754168,1.0200195,2.4700012,1.5987524,0.327,0.376,0.34925005,4.7683716e-07,0.92980814,0.26557136
20100206T0000,-1.1049712,4.8350286,2.2904456,82.0,100.0,92.333336,0.4,95.75,0.35424003,0.84243083,9.623643,6.085831,154.96718,-2.2,6.06,1.3524998,0.9700012,3.4400024,1.9816729,0.331,0.362,0.344,4.7683716e-07,1.4016294,0.53632385
20100207T0000,0.4150288,3.1850288,2.2204454,90.0,97.0,95.083336,0.0,100.0,0.03456,3.5039446,7.276183,5.7129436,25.334778,-0.49,4.07,1.5870833,0.8500061,2.1100159,1.5795885,0.329,0.355,0.34087503,0.1702156,0.6934352,0.32030478
20100208T0000,-3.034971,1.8750288,-0.6662212,67.0,99.0,88.125,0.0,84.791664,0.22752,4.075136,6.5795946,5.713241,90.93535,-5.47,4.68,-0.82166666,-0.11999512,0.8500061,0.70834094,0.328,0.349,0.33779165,0.043907166,2.082387,0.67769057
20100209T0000,-1.7849712,4.765029,0.9287788,66.0,95.0,84.916664,0.0,100.0,0.67679995,2.028842,8.29698,5.7073064,52.584,-2.08,6.08,0.9045833,0.11001587,2.330017,1.1258417,0.338,0.349,0.342875,0.27874327,2.638185,0.99441075
20100210T0000,-6.474971,-0.1949712,-3.5137215,79.0,94.0,85.958336,0.8000001,85.166664,1.0771202,6.6812778,11.080446,9.190091,350.7571,-6.83,-0.01,-3.2179167,-0.30999756,1.0200195,0.32834244,0.327,0.339,0.33091667,0.31745768,0.9667771,0.58456635
20100211T0000,-6.444971,-2.3449712,-3.8691375,85.0,95.0,90.666664,6.1000004,98.5,0.78336,7.1928,17.192606,13.590707,16.1586,-6.79,-1.59,-4.0591664,-1.019989,-0.30999756,-0.6608226,0.327,0.345,0.33387497,0.22573566,0.5883424,0.37467185
20100212T0000,-3.684971,-0.88497114,-2.274138,77.0,95.0,89.791664,2.8999999,100.0,0.59471995,3.7296,14.552366,10.19259,13.686127,-4.7,0.55,-2.4529164,-1.1799927,-0.58999634,-0.84624225,0.329,0.356,0.33791664,0.23471165,1.1606147,0.48844567
20100213T0000,-3.5049713,-0.9949713,-2.0420544,77.0,95.0,90.041664,0.0,100.0,0.44928002,2.8318708,8.697869,5.028312,32.696793,-4.42,1.4,-2.1033335,-1.269989,-0.20999146,-0.6999957,0.322,0.342,0.330875,0.22286844,1.176209,0.48326695
20100214T0000,-2.8949711,1.2150288,-1.2687212,68.0,95.0,86.25,0.1,99.916664,0.48383993,0.5328,4.897704,2.155063,234.24612,-4.15,1.58,-1.6516666,-0.9299927,-0.19000244,-0.5058276,0.317,0.366,0.33854172,0.2352395,1.8289711,0.73288274
20100215T0000,-5.6249714,0.83502877,-2.7553875,66.0,96.0,85.625,0.0,54.833332,0.35856,2.0806506,6.354631,4.6670594,171.80452,-8.65,3.1,-3.9420836,-1.2099915,-0.16998291,-0.35749564,0.339,0.368,0.35200003,0.14417171,1.9892783,0.7119727
20100216T0000,-5.364971,2.0050287,-1.8737211,75.0,100.0,90.875,0.0,63.083332,0.32832,4.6600966,6.579594,5.5719514,135.8208,-7.01,2.48,-2.5579169,-2.1099854,-0.35998535,-0.6291593,0.354,0.377,0.362625,0.0,1.4840484,0.4983251
20100217T0000,0.5050288,4.645029,2.8025286,83.0,100.0,93.375,0.1,98.916664,0.31392,3.9333487,6.4433565,5.0046806,132.42252,-1.71,3.62,1.3341665,-0.47998047,1.5500183,0.48333868,0.342,0.364,0.35283336,0.0,1.1907125,0.44595528
20100218T0000,3.055029,6.465029,4.8358626,81.0,100.0,95.333336,0.70000005,100.0,0.37872,6.4046907,15.287276,8.996817,197.40999,1.46,7.88,4.02875,1.4400024,4.130005,2.6016705,0.338,0.371,0.34899998,-4.7683716e-07,1.6599989,0.39639542
20100219T0000,0.77502877,5.6550283,3.8287785,88.0,98.0,93.916664,4.7999997,98.166664,0.30528,4.9553266,12.990926,8.274751,249.38907,-2.09,6.01,2.6245835,1.6100159,3.5200195,2.4695919,0.341,0.373,0.353125,0.14904499,0.99136066,0.4511946
20100220T0000,-1.1349711,4.055029,2.039612,73.0,100.0,87.916664,1.2,72.541664,0.76464003,9.174376,18.475948,13.944499,215.94495,-3.94,5.11,1.3545834,0.30999756,2.0400085,1.2170919,0.33,0.357,0.3437917,0.0,1.9921799,0.8173415
20100221T0000,-1.4649713,5.975029,2.5025284,62.0,100.0,86.75,0.0,69.84167,0.93743986,7.1977315,16.77474,11.850255,190.47174,-3.63,7.77,1.5579168,0.42001343,3.080017,1.3725039,0.332,0.361,0.34479165,-4.7683716e-07,3.139309,1.0053769
20100222T0000,1.9050288,11.375029,6.0366955,63.0,100.0,86.583336,0.4,77.504166,1.4630401,7.348971,14.239323,9.909124,168.61221,0.67,12.45,5.1495833,1.1400146,7.6400146,3.7916744,0.329,0.358,0.34029165,0.0,4.3035135,1.3887652
20100223T0000,4.905029,12.025029,7.866279,74.0,100.0,91.458336,2.4,93.416664,1.47312,10.403253,23.930075,16.028631,203.63885,3.24,13.26,6.6870837,3.4299927,8.550018,5.704174,0.34,0.355,0.34691668,-4.7683716e-07,3.3210468,0.9786267
20100224T0000,3.055029,12.505029,7.0371127,68.0,100.0,88.583336,1.4,65.541664,1.10448,8.935328,15.611131,11.263851,189.577,0.94,14.43,6.2241664,2.5299988,8.839996,5.606673,0.337,0.353,0.34483334,-4.7683716e-07,4.214514,1.2781864
20100225T0000,1.4950287,13.355029,7.194613,59.0,97.0,84.791664,9.0,79.833336,1.54512,9.605188,17.89645,12.142644,188.23132,-1.03,14.17,6.0975,1.9400024,8.990021,5.199173,0.334,0.367,0.34670833,0.2751789,5.7200317,1.7223492
20100226T0000,1.2050288,9.185029,6.072113,72.0,98.0,87.666664,12.8,70.125,1.7611201,9.914233,46.674767,25.867455,229.55542,-1.26,9.35,4.4795833,2.399994,6.0599976,4.614586,0.346,0.376,0.35854164,0.17855072,2.9531012,1.0906458
20100227T0000,-1.0849712,11.825029,5.2858624,45.0,98.0,76.666664,1.0,65.604164,1.61856,6.287266,14.813373,10.004428,166.8966,-2.07,13.13,4.5375,2.149994,6.8000183,3.8683345,0.334,0.346,0.34066665,0.10794735,6.9321637,2.438287
20100228T0000,3.6450288,11.035029,7.255029,63.0,96.0,78.333336,0.0,41.208332,2.5819204,8.87156,57.24811,29.938295,227.5516,1.71,11.09,5.6887493,2.850006,7.9299927,5.2191734,0.336,0.351,0.34266663,0.28664398,4.1851335,2.205022
20100301T0000,2.9650288,9.095029,6.2183623,60.0,94.0,76.0,0.0,79.5,1.2124802,1.191377,28.003696,10.501283,246.32776,0.34,12.07,5.2183332,1.9700012,7.149994,4.449589,0.336,0.343,0.34062502,0.4178524,4.192894,2.2287805
20100302T0000,3.2350287,8.285028,6.067112,73.0,96.0,87.916664,7.6,97.75,0.9000001,0.5956885,10.722393,5.458018,214.36066,1.97,8.98,5.1149993,2.9400024,6.4200134,4.645841,0.34,0.355,0.34870836,0.33889675,2.3688383,1.0681157
20100303T0000,2.8550286,9.015029,5.521279,52.0,97.0,77.708336,0.0,100.0,2.0592003,4.3692846,36.224518,19.865019,66.543755,1.2,10.09,4.7370834,2.6900024,5.950012,4.365008,0.337,0.343,0.33958328,0.21791553,4.983603,1.9604788
20100304T0000,0.8250288,8.055029,3.707945,54.0,77.0,67.833336,0.0,97.041664,1.9886401,12.455446,25.631226,18.389013,43.442474,-0.43,9.54,3.1295831,1.1600037,6.1400146,3.20084,0.333,0.344,0.33779168,1.4098792,4.490064,2.4295154
20100305T0000,-3.664971,2.5850286,-0.4953879,41.0,93.0,64.416664,0.0,8.166667,0.96912,0.5328,12.061772,6.8203583,11.343933,-5.55,6.86,-1.2441665,1.3399963,2.080017,1.6866722,0.332,0.346,0.3364583,0.3050413,3.8523767,2.052925
20100306T0000,-3.954971,1.1450288,-1.0403879,63.0,93.0,81.5,6.0,92.0,0.93888,10.362241,24.810982,17.256187,274.38007,-5.31,1.63,-1.6191669,-0.38998413,1.3399963,0.5916748,0.34,0.356,0.34741667,0.35375404,1.9461265,0.9694107
20100307T0000,-5.694971,1.1850288,-2.7999709,61.0,91.0,79.5,0.1,48.0,1.33632,15.935085,45.551285,28.751791,67.41285,-7.57,4.03,-3.22625,-0.19000244,0.86001587,0.33084488,0.332,0.349,0.34054163,0.36433554,2.3407857,0.99832726
20100308T0000,-7.0449705,1.8550287,-3.5920546,48.0,94.0,75.625,0.0,14.041667,1.3622401,12.789975,38.694084,24.499651,65.25399,-8.07,4.92,-3.6233337,-0.8999939,-0.10998535,-0.28415552,0.333,0.349,0.34158328,0.19372177,3.096246,1.1816694
20100309T0000,-6.1249714,-0.28497124,-3.4337213,59.0,84.0,75.5,0.0,51.458332,1.64304,29.666245,46.847782,38.411533,64.83593,-7.58,0.94,-3.8716667,-1.2599792,-0.13998413,-0.52081937,0.334,0.353,0.34241664,0.5548513,2.075069,1.0891999
20100310T0000,-4.364971,2.1850288,-1.1995548,63.0,94.0,77.583336,0.0,100.0,1.14336,12.814919,28.939672,22.022085,56.004105,-5.24,4.36,-1.0983334,-0.5,1.0599976,0.1791776,0.318,0.34,0.33029166,0.3342476,2.2326875,1.1457386
20100311T0000,-0.6649711,2.4550288,0.37211215,78.0,99.0,90.833336,3.3999996,99.458336,0.3384,3.118132,11.476863,7.9005113,17.525558,-3.23,6.64,0.5933334,0.1499939,0.99002075,0.83708954,0.315,0.345,0.3280833,0.054653645,1.4476352,0.5363996
20100312T0000,-1.5149713,6.055029,1.7504452,57.0,98.0,79.166664,0.0,38.875,0.6753599,1.0656,4.3038235,2.2977164,57.804253,-3.84,9.51,1.1195831,-0.1000061,3.630005,1.7758331,0.323,0.349,0.3325833,0.100997925,3.6533484,1.5116444
20100313T0000,-2.8149712,7.355029,2.3829455,56.0,100.0,78.916664,0.0,29.583334,0.9964799,0.3767465,5.433515,3.0695236,188.05441,-3.93,10.48,2.11625,-0.11999512,3.6799927,2.5025024,0.328,0.357,0.33787498,0.0,3.9363093,1.6605387
20100314T0000,1.4650288,5.765029,2.9754455,67.0,95.0,86.083336,0.4,100.0,0.7963201,3.3379824,11.830079,8.590793,246.29553,0.31,9.24,2.6987498,1.0899963,3.7799988,2.0741692,0.318,0.345,0.3305833,0.32546997,2.7473621,1.0049267
20100315T0000,1.8650289,9.015029,4.330445,64.0,100.0,85.041664,2.2,66.916664,0.77184,5.8182635,14.139292,8.763942,233.37053,-0.99,12.25,4.058333,1.3200073,6.119995,3.2979214,0.33,0.343,0.33712503,4.7683716e-07,3.7530503,1.3009824
20100316T0000,2.3750288,12.195029,5.6275296,63.0,100.0,86.416664,3.8,63.458332,0.88272,2.5132127,14.515746,8.550552,232.12502,-1.43,12.95,4.178333,1.9299927,7.51001,4.1229224,0.327,0.346,0.33799997,0.0,4.779955,1.3068895
20100317T0000,-1.3049712,14.385029,6.327945,47.0,100.0,79.375,0.0,71.5625,2.10672,6.074855,12.859147,9.129081,182.81424,-1.49,15.58,5.8974996,2.130005,8.809998,4.457924,0.323,0.341,0.33245835,0.0,7.8038774,2.4688659
20100318T0000,1.8050288,17.215029,9.833362,36.0,100.0,70.5,0.0,91.93333,2.8281603,6.9315205,10.393015,8.8764925,171.32683,-0.09,18.36,8.374166,1.4900208,11.920013,6.650007,0.327,0.338,0.33266672,0.0,11.259077,4.244725
20100319T0000,6.515029,17.525028,11.6391945,43.0,100.0,79.0,0.0,61.266666,2.7518404,6.9263997,16.970327,11.132293,196.39322,4.19,19.79,10.419166,5.4200134,13.089996,8.755839,0.326,0.336,0.33120826,0.0,9.310014,3.3454826
20100320T0000,7.235029,18.655027,12.182945,61.0,99.0,85.0,1.6000001,87.875,1.8388801,7.7256002,21.386793,11.89121,195.58252,5.63,18.75,10.974999,5.779999,13.050018,9.220006,0.33,0.335,0.33212495,0.092235565,7.396287,2.4557164
20100321T0000,8.595029,14.025029,11.38753,77.0,98.0,89.375,2.7999997,89.458336,1.3953601,2.1477854,23.041674,13.273163,235.07971,7.29,14.82,10.283751,7.880005,10.170013,9.147506,0.331,0.343,0.33658335,0.23023319,3.3534317,1.388639
20100322T0000,6.9450293,14.505029,10.01378,61.0,97.0,82.583336,0.0,62.975002,1.46736,0.2664,3.207881,1.8438405,83.11827,1.21,18.41,8.589167,5.880005,12.51001,8.445008,0.33,0.339,0.33358335,0.27289772,5.8678894,2.257457
20100323T0000,5.5350285,16.31503,10.234612,56.0,100.0,81.708336,0.0,38.941666,2.0664,2.9784427,6.1329885,4.7279153,132.74542,0.18,19.25,8.7995825,4.029999,12.940002,7.7962556,0.328,0.337,0.33212498,0.0,7.445592,2.6182153
20100324T0000,2.305029,19.165028,10.914612,50.0,98.0,75.875,0.0,19.108334,2.4047997,2.9784427,5.842608,5.0611978,154.52501,-1.5,21.33,9.334999,3.480011,14.399994,8.250842,0.321,0.334,0.32849997,0.13018799,10.12731,3.9570978
20100325T0000,4.5050287,19.675028,12.249611,48.0,96.0,75.458336,0.1,60.825,2.7979198,5.651197,14.417631,7.549633,141.49004,1.75,20.79,10.64375,4.4400024,14.450012,9.501671,0.324,0.332,0.32858333,0.3101554,10.794187,4.092711
20100326T0000,4.645029,13.585029,8.230445,65.0,96.0,85.916664,7.4,80.3125,1.46016,4.9121733,24.54497,12.52152,223.8876,2.3,14.7,6.829584,5.2099915,10.089996,7.470421,0.325,0.374,0.33837497,0.30775118,4.957551,1.5498501
20100327T0000,3.1950288,12.315029,7.9583626,66.0,100.0,84.166664,3.5,77.291664,1.8100799,8.014169,20.939106,13.799628,221.43425,-1.24,14.43,7.370417,3.8200073,8.330017,6.3037553,0.331,0.345,0.33804166,0.0,4.4040985,1.7276273
20100328T0000,6.885029,12.255029,9.191278,75.0,95.0,88.25,3.7,98.25,1.89792,11.685216,18.556438,14.328162,227.24951,5.3,14.25,8.468333,5.8000183,8.980011,7.2941766,0.338,0.347,0.34237504,0.45011616,3.242628,1.3309869
20100329T0000,8.065029,16.615028,12.4479475,63.0,96.0,81.0,0.9,87.28333,2.3212798,4.066419,12.035266,8.417927,191.20595,6.28,18.48,11.772083,6.7400208,12.040009,9.310425,0.331,0.348,0.33845833,0.39070892,6.3831787,2.8335285
20100330T0000,4.015029,14.2050295,9.759196,66.0,98.0,85.666664,7.2000003,91.75,1.8921598,3.3907182,31.377577,11.121936,235.08186,1.48,15.43,8.588334,6.230011,10.899994,8.947923,0.335,0.362,0.34345832,0.20950222,5.0161104,1.7021176
20100331T0000,1.5650288,8.845029,5.551279,68.0,94.0,81.5,1.6999999,68.625,2.0303998,6.579594,24.158821,16.455376,222.1753,-1.26,10.39,4.1254168,3.8399963,6.4599915,4.9979196,0.331,0.343,0.33670834,0.37020493,3.281754,1.6568986
